,node_ids,timestamps,node_type_id
325,13750.0,3290.0000000033033,Pyr in SP layer
326,16150.0,3169.600000002865,Pyr in SP layer
327,17100.0,3323.9000000034266,Pyr in SP layer
328,17750.0,3173.100000002878,Pyr in SP layer
329,18350.0,3462.800000003932,Pyr in SP layer
330,18350.0,3488.7000000040257,Pyr in SP layer
331,18950.0,3050.900000002433,AAC in SP layer
332,19150.0,3180.300000002904,AAC in SP layer
333,200.0,3723.700000004881,OLM in SO layer
334,200.0,3867.400000005404,OLM in SO layer
335,250.0,3574.200000004337,OLM in SO layer
336,300.0,3574.600000004339,OLM in SO layer
337,300.0,3764.000000005028,OLM in SO layer
338,350.0,3868.6000000054078,OLM in SO layer
339,350.0,3963.500000005754,OLM in SO layer
340,400.0,3575.3000000043407,OLM in SO layer
341,400.0,3879.9000000054493,OLM in SO layer
342,400.0,3961.8000000057473,OLM in SO layer
343,450.0,3521.1000000041445,OLM in SO layer
344,450.0,3580.100000004359,OLM in SO layer
345,450.0,3867.8000000054053,OLM in SO layer
346,500.0,3575.9000000043434,OLM in SO layer
347,500.0,3620.9000000045066,OLM in SO layer
348,500.0,3724.400000004884,OLM in SO layer
349,500.0,3881.800000005456,OLM in SO layer
350,500.0,3961.400000005746,OLM in SO layer
351,550.0,3769.7000000050484,OLM in SO layer
352,550.0,3881.400000005455,OLM in SO layer
353,600.0,3573.900000004336,OLM in SO layer
354,600.0,3646.3000000046004,OLM in SO layer
355,600.0,3724.100000004882,OLM in SO layer
356,600.0,3960.800000005744,OLM in SO layer
357,650.0,3591.800000004401,OLM in SO layer
358,650.0,3724.500000004884,OLM in SO layer
359,700.0,3961.700000005747,OLM in SO layer
360,750.0,3960.700000005743,OLM in SO layer
361,800.0,3575.3000000043407,OLM in SO layer
362,800.0,3879.500000005448,OLM in SO layer
363,800.0,3960.100000005741,OLM in SO layer
364,1750.0,3876.400000005437,Pyr in SP layer
365,2350.0,3572.500000004331,Pyr in SP layer
366,3500.0,3871.4000000054175,Pyr in SP layer
367,3800.0,3573.7000000043354,Pyr in SP layer
368,5800.0,3720.7000000048706,Pyr in SP layer
369,6150.0,3574.3000000043376,Pyr in SP layer
370,9100.0,3955.1000000057234,Pyr in SP layer
371,10550.0,3955.300000005724,Pyr in SP layer
372,11000.0,3572.100000004329,Pyr in SP layer
373,12550.0,3857.000000005366,Pyr in SP layer
374,13650.0,3571.3000000043266,Pyr in SP layer
375,13700.0,3574.5000000043383,Pyr in SP layer
376,13800.0,3564.500000004302,Pyr in SP layer
377,14800.0,3956.300000005727,Pyr in SP layer
378,15400.0,3574.400000004338,Pyr in SP layer
379,16150.0,3722.6000000048766,Pyr in SP layer
380,19000.0,3727.200000004894,AAC in SP layer
381,19100.0,3581.8000000043653,AAC in SP layer
382,200.0,4021.0000000059626,OLM in SO layer
383,200.0,4043.8000000060456,OLM in SO layer
384,200.0,4074.4000000061574,OLM in SO layer
385,200.0,4096.900000006239,OLM in SO layer
386,200.0,4134.000000006374,OLM in SO layer
387,200.0,4416.400000007401,OLM in SO layer
388,250.0,4097.900000006242,OLM in SO layer
389,300.0,4097.500000006241,OLM in SO layer
390,300.0,4169.900000006504,OLM in SO layer
391,300.0,4430.5000000074515,OLM in SO layer
392,400.0,4098.400000006244,OLM in SO layer
393,400.0,4431.9000000074575,OLM in SO layer
394,450.0,4104.100000006265,OLM in SO layer
395,500.0,4155.1000000064505,OLM in SO layer
396,550.0,4098.300000006244,OLM in SO layer
397,550.0,4298.00000000697,OLM in SO layer
398,550.0,4432.000000007458,OLM in SO layer
399,600.0,4097.700000006242,OLM in SO layer
400,600.0,4431.300000007454,OLM in SO layer
401,700.0,4100.4000000062515,OLM in SO layer
402,700.0,4435.30000000747,OLM in SO layer
403,700.0,4448.600000007517,OLM in SO layer
404,700.0,4475.100000007615,OLM in SO layer
405,800.0,4099.300000006248,OLM in SO layer
406,3150.0,4385.7000000072885,Pyr in SP layer
407,3150.0,4411.500000007382,Pyr in SP layer
408,3950.0,4425.700000007435,Pyr in SP layer
409,6300.0,4097.500000006241,Pyr in SP layer
410,7100.0,4083.4000000061897,Pyr in SP layer
411,8350.0,4097.800000006242,Pyr in SP layer
412,9600.0,4098.600000006245,Pyr in SP layer
413,9650.0,4096.900000006239,Pyr in SP layer
414,9950.0,4095.600000006234,Pyr in SP layer
415,11000.0,4096.700000006238,Pyr in SP layer
416,12100.0,4095.600000006234,Pyr in SP layer
417,12800.0,4430.0000000074515,Pyr in SP layer
418,13600.0,4094.9000000062324,Pyr in SP layer
419,14250.0,4195.000000006596,Pyr in SP layer
420,17300.0,4096.700000006238,Pyr in SP layer
421,18050.0,4013.2000000059343,Pyr in SP layer
422,18050.0,4039.4000000060296,Pyr in SP layer
423,18050.0,4066.000000006127,Pyr in SP layer
424,18050.0,4092.600000006223,Pyr in SP layer
425,18500.0,4097.000000006239,Pyr in SP layer
426,19200.0,4106.2000000062735,AAC in SP layer
427,200.0,4514.800000007759,OLM in SO layer
428,200.0,4548.800000007884,OLM in SO layer
429,200.0,4564.300000007939,OLM in SO layer
430,200.0,4976.500000009439,OLM in SO layer
431,250.0,4720.200000008505,OLM in SO layer
432,300.0,4589.30000000803,OLM in SO layer
433,300.0,4721.1000000085105,OLM in SO layer
434,400.0,4721.30000000851,OLM in SO layer
435,400.0,4758.500000008647,OLM in SO layer
436,450.0,4817.700000008861,OLM in SO layer
437,450.0,4879.400000009086,OLM in SO layer
438,450.0,4975.400000009435,OLM in SO layer
439,500.0,4862.600000009024,OLM in SO layer
440,550.0,4582.700000008006,OLM in SO layer
441,550.0,4720.8000000085085,OLM in SO layer
442,550.0,4863.2000000090275,OLM in SO layer
443,800.0,4719.700000008505,OLM in SO layer
444,2100.0,4832.600000008915,Pyr in SP layer
445,2300.0,4712.700000008479,Pyr in SP layer
446,2350.0,4718.700000008501,Pyr in SP layer
447,3950.0,4717.000000008495,Pyr in SP layer
448,5900.0,4971.2000000094185,Pyr in SP layer
449,7900.0,4718.600000008501,Pyr in SP layer
450,8900.0,4717.700000008496,Pyr in SP layer
451,10050.0,4715.60000000849,Pyr in SP layer
452,11350.0,4837.000000008931,Pyr in SP layer
453,13400.0,4826.1000000088925,Pyr in SP layer
454,13700.0,4717.900000008498,Pyr in SP layer
455,14550.0,4582.600000008006,Pyr in SP layer
456,15450.0,4716.7000000084945,Pyr in SP layer
457,16150.0,4969.600000009414,Pyr in SP layer
458,200.0,5121.600000009967,OLM in SO layer
459,250.0,5189.000000010212,OLM in SO layer
460,300.0,5004.40000000954,OLM in SO layer
461,300.0,5062.200000009751,OLM in SO layer
462,300.0,5330.2000000107255,OLM in SO layer
